kind,etag,content_details_video_id,content_details_video_published_at,response_kind,response_etag,items_kind,items_etag,id,published_at,channel_id,title,description,thumbnails_default_url,thumbnails_default_width,thumbnails_default_height,thumbnails_medium_url,thumbnails_medium_width,thumbnails_medium_height,thumbnails_high_url,thumbnails_high_width,thumbnails_high_height,thumbnails_standard_url,thumbnails_standard_width,thumbnails_standard_height,thumbnails_maxres_url,thumbnails_maxres_width,thumbnails_maxres_height,channel_title,category_id,live_broadcast_content,localized_title,localized_description,status_upload_status,status_privacy_status,status_license,status_embeddable,status_public_stats_viewable,status_made_for_kids,statistics_view_count,statistics_like_count,statistics_dislike_count,statistics_favorite_count,statistics_comment_count,page_info_total_results,page_info_results_per_page,default_audio_language,default_language
youtube#playlistItem,WHofxwStlGbHwraAi2hPmrIDMyU,uUTo-gAO4rY,2019-04-11T14:43:04Z,youtube#videoListResponse,o42_uyQpCyf-0Cq2eYgqTL9hOMk,youtube#video,VQleooOubuTFb9t6W-Kr3fxTXg8,uUTo-gAO4rY,2019-04-11T14:43:04Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 11. April 2019","Bundesgericht schadet der Demokratie.
Israels Rechtsrutsch.
Brexit, endlos.
Kampfjet-Populismus.",https://i.ytimg.com/vi/uUTo-gAO4rY/default.jpg,120,90,https://i.ytimg.com/vi/uUTo-gAO4rY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uUTo-gAO4rY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/uUTo-gAO4rY/sddefault.jpg,640,480,https://i.ytimg.com/vi/uUTo-gAO4rY/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 11. April 2019","Bundesgericht schadet der Demokratie.
Israels Rechtsrutsch.
Brexit, endlos.
Kampfjet-Populismus.",processed,public,youtube,TRUE,TRUE,FALSE,6034,323,13,0,84,1,1,de,""
youtube#playlistItem,y9CEOAXBMifqW1Py5BCxsJ4HkME,JgnUEAyiN_M,2019-04-09T11:15:04Z,youtube#videoListResponse,O7NmkhvTWh0G4TnYRbJfFuJ0Xro,youtube#video,92_FcKMyoWUJEWdETrk0czPbGLk,JgnUEAyiN_M,2019-04-09T11:15:04Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 09. April 2019","Sechseläuten, Böögg, Klima und Wissenschaft. 
Trump und die Masseneinwanderung. 
Tessiner Wahlen jenseits der Klimablase. 
Braucht es wirklich neue Kampfjets? 
Fake News: Schawinski vs. die Edelprostituierte.",https://i.ytimg.com/vi/JgnUEAyiN_M/default.jpg,120,90,https://i.ytimg.com/vi/JgnUEAyiN_M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JgnUEAyiN_M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JgnUEAyiN_M/sddefault.jpg,640,480,https://i.ytimg.com/vi/JgnUEAyiN_M/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 09. April 2019","Sechseläuten, Böögg, Klima und Wissenschaft. 
Trump und die Masseneinwanderung. 
Tessiner Wahlen jenseits der Klimablase. 
Braucht es wirklich neue Kampfjets? 
Fake News: Schawinski vs. die Edelprostituierte.",processed,public,youtube,TRUE,TRUE,FALSE,7396,442,18,0,76,1,1,"",""
youtube#playlistItem,n_DkDmQCsT70bBLqrF3Sdc6_kmk,qWrln5mGN4E,2019-04-08T09:46:01Z,youtube#videoListResponse,7pvjLgC6EZdUg_pg92ot7SaViYw,youtube#video,Es3za2AbM26hwxvxyHEtWiWuQBk,qWrln5mGN4E,2019-04-08T09:46:01Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 08. April 2019","Jetzt kommen die Klima-Krabbelgruppen. 
Rücktritt des halben Ständerats. 
Alain Berset hat Recht. 
Weicher Brexit?",https://i.ytimg.com/vi/qWrln5mGN4E/default.jpg,120,90,https://i.ytimg.com/vi/qWrln5mGN4E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qWrln5mGN4E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qWrln5mGN4E/sddefault.jpg,640,480,https://i.ytimg.com/vi/qWrln5mGN4E/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 08. April 2019","Jetzt kommen die Klima-Krabbelgruppen. 
Rücktritt des halben Ständerats. 
Alain Berset hat Recht. 
Weicher Brexit?",processed,public,youtube,TRUE,TRUE,FALSE,7815,400,19,0,57,1,1,de,""
youtube#playlistItem,KTcPkog0uSWTxYIrv1jlu3svkEY,UdRI3j4HD_U,2019-04-04T12:43:37Z,youtube#videoListResponse,SqsG337b6UkPM9Mu0DjyzROJjBM,youtube#video,_QnYhcb2S7ibw4eULnkn8j0R1A4,UdRI3j4HD_U,2019-04-04T12:43:37Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 04.April 2019","Mein Wahlkampf in der NZZ.
Armeechef Rebord tritt zurück.
Rotgrünes Missmanagement bei Green Cross.
Brexit: May verhandelt mit Corbyn.",https://i.ytimg.com/vi/UdRI3j4HD_U/default.jpg,120,90,https://i.ytimg.com/vi/UdRI3j4HD_U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UdRI3j4HD_U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UdRI3j4HD_U/sddefault.jpg,640,480,https://i.ytimg.com/vi/UdRI3j4HD_U/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 04.April 2019","Mein Wahlkampf in der NZZ.
Armeechef Rebord tritt zurück.
Rotgrünes Missmanagement bei Green Cross.
Brexit: May verhandelt mit Corbyn.",processed,public,youtube,TRUE,TRUE,FALSE,3961,249,10,0,37,1,1,de,""
youtube#playlistItem,3BVUhvLA8RVWL5ibxXAcof1LfZs,hxGNDZSHKqQ,2019-04-03T14:14:04Z,youtube#videoListResponse,_sXU75_2bNqfRlm9nsek_NShINs,youtube#video,xRTjLX5HxxMt8hDDAfkQaRIjQZ0,hxGNDZSHKqQ,2019-04-03T14:14:04Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 03.April 2019","Führungswechsel Zürcher SVP.
Angreifen und einstecken; Themen vor Pöstchen.
Umweltdiktatur in Zürich. 
Brexit, Mays Bruch mit den """"Hardlinern"""". 
25 Jahre Völkermord in Ruanda.",https://i.ytimg.com/vi/hxGNDZSHKqQ/default.jpg,120,90,https://i.ytimg.com/vi/hxGNDZSHKqQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hxGNDZSHKqQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hxGNDZSHKqQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/hxGNDZSHKqQ/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 03.April 2019","Führungswechsel Zürcher SVP.
Angreifen und einstecken; Themen vor Pöstchen.
Umweltdiktatur in Zürich. 
Brexit, Mays Bruch mit den """"Hardlinern"""". 
25 Jahre Völkermord in Ruanda.",processed,public,youtube,TRUE,TRUE,FALSE,3538,249,7,0,60,1,1,de,""
youtube#playlistItem,T8uCJsUk0HloXMcYNWDLUngXCoA,IMv2JQ7oJFU,2019-04-01T13:01:23Z,youtube#videoListResponse,Tm6JnbngAFHbUk4-lViB57numL4,youtube#video,md88hvniQ-c53uEOSIRGWX05vY4,IMv2JQ7oJFU,2019-04-01T13:01:23Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 01.April 2019","SVP-Verluste und die rotgrüne Klima-Kolchose:wie weiter? 
Die staatspolitisch gefährliche Steuervorlage. 
Federer und sein Sieg gegen die Altersdiskriminierung.",https://i.ytimg.com/vi/IMv2JQ7oJFU/default.jpg,120,90,https://i.ytimg.com/vi/IMv2JQ7oJFU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IMv2JQ7oJFU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IMv2JQ7oJFU/sddefault.jpg,640,480,https://i.ytimg.com/vi/IMv2JQ7oJFU/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 01.April 2019","SVP-Verluste und die rotgrüne Klima-Kolchose:wie weiter? 
Die staatspolitisch gefährliche Steuervorlage. 
Federer und sein Sieg gegen die Altersdiskriminierung.",processed,public,youtube,TRUE,TRUE,FALSE,13611,608,19,0,152,1,1,de,""
youtube#playlistItem,m2qgLuTi04hug56hHYyehIYjRkc,qm9PNse-5Ig,2018-08-16T11:15:00Z,youtube#videoListResponse,RnSRTLM498zkWFMDPe3HhTSwCv8,youtube#video,EH1Zpi5JhZKwei5_wJIwc02wSc0,qm9PNse-5Ig,2018-08-16T11:15:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 16.08.2018 | Gewalt gegen Frauen, EU-Rahmenabkommen, 200er-Note, Genua-Unglück","Themen des Tages:
Gewalt gegen Frauen 00:32
Was verlangt das EU-Rahmenabkommen von uns? 2:19
SVP-freie Zone im „Der Club SRF“ 5:33
Diskussion um die 200er-Note 9:30
Genua: Wer trägt die Verantwortung? 10:40

https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/qm9PNse-5Ig/default.jpg,120,90,https://i.ytimg.com/vi/qm9PNse-5Ig/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qm9PNse-5Ig/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qm9PNse-5Ig/sddefault.jpg,640,480,https://i.ytimg.com/vi/qm9PNse-5Ig/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 16.08.2018 | Gewalt gegen Frauen, EU-Rahmenabkommen, 200er-Note, Genua-Unglück","Themen des Tages:
Gewalt gegen Frauen 00:32
Was verlangt das EU-Rahmenabkommen von uns? 2:19
SVP-freie Zone im „Der Club SRF“ 5:33
Diskussion um die 200er-Note 9:30
Genua: Wer trägt die Verantwortung? 10:40

https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,9009,386,12,0,45,1,1,de,""
youtube#playlistItem,TwfC5h8obhaufn-sAPJpTTFz-6c,LydkkJLB0vo,2018-07-17T11:49:47Z,youtube#videoListResponse,MyPLsU7AxiPc0fNegy_2x3xqW8w,youtube#video,3icM1IqZsrLVfUQkS4mT6-sgs08,LydkkJLB0vo,2018-07-17T11:49:47Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 17.07.2018 | Alle gegen Trump und Putin, Treffen in Berlin mit Alexander Gauland","Themen des Tages:
Alle gegen Trump und Putin 00:33
Treffen in Berlin mit Alexander Gauland 10:10

Weltwoche Digital-Abo 1 Monat GRATIS
https://www.weltwoche.ch/das-digitale/WWF180701/?utm_source=youtube&utm_medium=cpc&utm_campaign=0Fr. 

https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/LydkkJLB0vo/default.jpg,120,90,https://i.ytimg.com/vi/LydkkJLB0vo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LydkkJLB0vo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LydkkJLB0vo/sddefault.jpg,640,480,https://i.ytimg.com/vi/LydkkJLB0vo/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 17.07.2018 | Alle gegen Trump und Putin, Treffen in Berlin mit Alexander Gauland","Themen des Tages:
Alle gegen Trump und Putin 00:33
Treffen in Berlin mit Alexander Gauland 10:10

Weltwoche Digital-Abo 1 Monat GRATIS
https://www.weltwoche.ch/das-digitale/WWF180701/?utm_source=youtube&utm_medium=cpc&utm_campaign=0Fr. 

https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,31490,1276,55,0,232,1,1,de,""
youtube#playlistItem,CdhcHboTqtV5mHCjD0iDoispiJY,pyYfzPUnXDs,2018-07-02T11:29:41Z,youtube#videoListResponse,YKEpB6ckkPe1ITLrB_VBzMn7Mvw,youtube#video,A89x1luh-AFxV4WK7t78osClAGE,pyYfzPUnXDs,2018-07-02T11:29:41Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 02.07.2018 | Clinch: Seehofer und Merkel, AFD ist ein Gewinn, Kompliment an Russland","Themen des Tages:
Clinch zwischen Horst Seehofer und Angela Merkel 00:17
AFD ist ein Gewinn für die deutsche Demokratie 7:30
Fussball-WM: Kompliment an Russland 11:53

https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/pyYfzPUnXDs/default.jpg,120,90,https://i.ytimg.com/vi/pyYfzPUnXDs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pyYfzPUnXDs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pyYfzPUnXDs/sddefault.jpg,640,480,https://i.ytimg.com/vi/pyYfzPUnXDs/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 02.07.2018 | Clinch: Seehofer und Merkel, AFD ist ein Gewinn, Kompliment an Russland","Themen des Tages:
Clinch zwischen Horst Seehofer und Angela Merkel 00:17
AFD ist ein Gewinn für die deutsche Demokratie 7:30
Fussball-WM: Kompliment an Russland 11:53

https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,14466,443,37,0,99,1,1,de,""
youtube#playlistItem,FIQ1QlpF2JNaum3gMg2RjdRMAOI,RRgH8mbTyLg,2018-06-19T13:15:01Z,youtube#videoListResponse,IpybaeT6JsWZlDOb7GhtUpNTFcM,youtube#video,SF5ah6Sj9FQvpKOqoZgSlp-eMhc,RRgH8mbTyLg,2018-06-19T13:15:01Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 19.06.2018 | Deutscher Flüchtlingsstreit, Sozialistischer Papst, Rote Linien","Themen des Tages:
Deutscher Flüchtlingsstreit 00:19
Sozialistischer Papst besucht die Schweiz 2:03
Rote Linien 4:21
Krankenkassenprämien sollen um 4% steigen 5:53
Senden Sie uns Ihre Fragen an: daily@weltwoche.ch 
https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/RRgH8mbTyLg/default.jpg,120,90,https://i.ytimg.com/vi/RRgH8mbTyLg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RRgH8mbTyLg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RRgH8mbTyLg/sddefault.jpg,640,480,https://i.ytimg.com/vi/RRgH8mbTyLg/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 19.06.2018 | Deutscher Flüchtlingsstreit, Sozialistischer Papst, Rote Linien","Themen des Tages:
Deutscher Flüchtlingsstreit 00:19
Sozialistischer Papst besucht die Schweiz 2:03
Rote Linien 4:21
Krankenkassenprämien sollen um 4% steigen 5:53
Senden Sie uns Ihre Fragen an: daily@weltwoche.ch 
https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,6636,237,10,0,41,1,1,de,""
youtube#playlistItem,msJWf_Lrg0pnkKfg4JCCR7jk0ZU,zs1MEaQTTPc,2018-06-06T12:04:19Z,youtube#videoListResponse,_iPHAroJ4miWFI_Xk8wchHn_gCk,youtube#video,IHEmlzopyPRD8_HBrjCE2nI-Phc,zs1MEaQTTPc,2018-06-06T12:04:19Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 06.06.2018 | Philipp Müller, 400'000 Asylsuchende klagen, FDP knickt ein","Themen des Tages:
Wortbrecher Philipp Müller 1:10
Deutschland: 400'000 Asylsuchende klagen 2:45
Die FDP knickt ein 4:33 
Zuschauerkritik: Aussage von Alexander Gauland 6:13

https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/zs1MEaQTTPc/default.jpg,120,90,https://i.ytimg.com/vi/zs1MEaQTTPc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zs1MEaQTTPc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/zs1MEaQTTPc/sddefault.jpg,640,480,https://i.ytimg.com/vi/zs1MEaQTTPc/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 06.06.2018 | Philipp Müller, 400'000 Asylsuchende klagen, FDP knickt ein","Themen des Tages:
Wortbrecher Philipp Müller 1:10
Deutschland: 400'000 Asylsuchende klagen 2:45
Die FDP knickt ein 4:33 
Zuschauerkritik: Aussage von Alexander Gauland 6:13

https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,3802,140,13,0,19,1,1,de,""
youtube#playlistItem,9jf9Z53ZvYm_r8mazQunkPFDAWI,4sUPOJtqq4Q,2018-05-24T11:54:11Z,youtube#videoListResponse,X7TD4OoPlsY99Nwz2KxYhe5RsuI,youtube#video,QqVKwhZEFQl5lL-LfZUnNA8WvSI,4sUPOJtqq4Q,2018-05-24T11:54:11Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 24.05.2018 | René Zeller, Schwedens Vorbereitung, Royal Wedding, Christian Lindner","Themen des Tages:
Zum Tod von Dr. René Zeller 00:20
Schweden bereitet Bürger auf Krieg und Krisen vor 7:07
Abstieg aus der Königsklasse https://www.weltwoche.ch/ausgaben/2018-21/artikel/abstieg-aus-der-koenigsklasse-die-weltwoche-ausgabe-21-2018.html 11:00
Christian Lindner in Zürich 14:32
Faith Whittlesey starb 79-jährig 19:58

https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/4sUPOJtqq4Q/default.jpg,120,90,https://i.ytimg.com/vi/4sUPOJtqq4Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4sUPOJtqq4Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4sUPOJtqq4Q/sddefault.jpg,640,480,https://i.ytimg.com/vi/4sUPOJtqq4Q/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 24.05.2018 | René Zeller, Schwedens Vorbereitung, Royal Wedding, Christian Lindner","Themen des Tages:
Zum Tod von Dr. René Zeller 00:20
Schweden bereitet Bürger auf Krieg und Krisen vor 7:07
Abstieg aus der Königsklasse https://www.weltwoche.ch/ausgaben/2018-21/artikel/abstieg-aus-der-koenigsklasse-die-weltwoche-ausgabe-21-2018.html 11:00
Christian Lindner in Zürich 14:32
Faith Whittlesey starb 79-jährig 19:58

https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,3906,116,6,0,22,1,1,de,""
youtube#playlistItem,un5HYUNur09jfk2fwaEf8gpTw_0,ttc_nrQokec,2018-05-07T13:09:34Z,youtube#videoListResponse,FO3YaHk0BAz5LsApUfjUqafr3fo,youtube#video,UFPzvvKNRTrBh3Gl_RVidFW-Jh8,ttc_nrQokec,2018-05-07T13:09:34Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche Daily 07.05.2018 | Karl Marx-Hype,"Roger Köppel über den Karl-Marx-Tsunami und was wir vom deutschen Marxisten wirklich lernen können. 

Digital Abo: https://www.weltwoche.ch/abonnemente.html 
Alle Videos unter: https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/ttc_nrQokec/default.jpg,120,90,https://i.ytimg.com/vi/ttc_nrQokec/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ttc_nrQokec/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ttc_nrQokec/sddefault.jpg,640,480,https://i.ytimg.com/vi/ttc_nrQokec/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche Daily 07.05.2018 | Karl Marx-Hype,"Roger Köppel über den Karl-Marx-Tsunami und was wir vom deutschen Marxisten wirklich lernen können. 

Digital Abo: https://www.weltwoche.ch/abonnemente.html 
Alle Videos unter: https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,5416,201,12,0,47,1,1,de,""
youtube#playlistItem,xrB7O8crpDr103OZm-aeZMpUM0Q,kkiX-P1vL6Y,2018-05-02T12:38:02Z,youtube#videoListResponse,s_8pNn-17Jkix9jnYLFUFOBeFYM,youtube#video,ftRkhP6oY3hu_pvgKvaf3-JC0hA,kkiX-P1vL6Y,2018-05-02T12:38:02Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 02.05.2018 | Skitour-Unglück, Aufrüstung in Deutschland, Netanjahu, 1. Mai","Weltwoche daily jetzt abonnieren: https://goo.gl/kscqk3 

Themen des Tages:
Skitour-Unglück im Wallis 00:17
Aufrüstung auch in Deutschland 2:41
Benjamin Netanjahu: Iran hat gelogen 5:05
Schweiz: Bund will Integrationspauschale verdreifachen 5:41
Tag der Arbeit, Tag der Sozialisten 8:26",https://i.ytimg.com/vi/kkiX-P1vL6Y/default.jpg,120,90,https://i.ytimg.com/vi/kkiX-P1vL6Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kkiX-P1vL6Y/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kkiX-P1vL6Y/sddefault.jpg,640,480,https://i.ytimg.com/vi/kkiX-P1vL6Y/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 02.05.2018 | Skitour-Unglück, Aufrüstung in Deutschland, Netanjahu, 1. Mai","Weltwoche daily jetzt abonnieren: https://goo.gl/kscqk3 

Themen des Tages:
Skitour-Unglück im Wallis 00:17
Aufrüstung auch in Deutschland 2:41
Benjamin Netanjahu: Iran hat gelogen 5:05
Schweiz: Bund will Integrationspauschale verdreifachen 5:41
Tag der Arbeit, Tag der Sozialisten 8:26",processed,public,youtube,TRUE,TRUE,FALSE,3576,119,9,0,15,1,1,de,""
youtube#playlistItem,HDbFoHscggXcKR8HtKXuW9SDzvs,CEoA2wImvoA,2018-04-09T14:51:43Z,youtube#videoListResponse,EycvXaTGOpASZJ0-GHeFmvixKv4,youtube#video,tjfQG7ngoK2zBBQiEq34CTCi8PE,CEoA2wImvoA,2018-04-09T14:51:43Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche Daily Spezial 09.04.2018 | Wahlen in Ungarn,"Alle Sendungen von Weltwoch daily können Sie hier anschauen:
https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/CEoA2wImvoA/default.jpg,120,90,https://i.ytimg.com/vi/CEoA2wImvoA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CEoA2wImvoA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CEoA2wImvoA/sddefault.jpg,640,480,https://i.ytimg.com/vi/CEoA2wImvoA/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche Daily Spezial 09.04.2018 | Wahlen in Ungarn,"Alle Sendungen von Weltwoch daily können Sie hier anschauen:
https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,10786,408,15,0,70,1,1,de,""
youtube#playlistItem,BgbGD5SL2SWOHphfmUiEMf5Mvzk,f54v3hUUeFI,2018-04-03T11:15:59Z,youtube#videoListResponse,JW1d5Lq1CRJviBI9qhn5UuxF_io,youtube#video,-Tdshq-BaNanw-iIaVMs5QlZqZk,f54v3hUUeFI,2018-04-03T11:15:59Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 03.04.2018 | Macron, Islam ist ein Teil von Deutschland, Al-Sisi Wiederwahl","Themen des Tages:
SP-Levrat will die Schallmauer knacken 01:26
Macron auf Wired 2:31
Gehört der Islam zu Deutschland? 6:44
General Al-Sisi wiedergewählt 8:50
Laura Ingraham hat David Hogg beleidigt 10:34
Israelische Flüchtlingspolitik 12:37
Tages Tipp 15:36

Ab dem 4. April steht Weltwoche Daily unseren Abonnenten exklusiv zu Verfügung.
Die Sendungen werden ausschliesslich auf der Weltwoche Webseite und App veröffentlicht.
Ab dem 4. April können sie mit einer kostenlosen Registration die Sendung weiterhin kostenlos ansehen.
https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/f54v3hUUeFI/default.jpg,120,90,https://i.ytimg.com/vi/f54v3hUUeFI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/f54v3hUUeFI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/f54v3hUUeFI/sddefault.jpg,640,480,https://i.ytimg.com/vi/f54v3hUUeFI/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 03.04.2018 | Macron, Islam ist ein Teil von Deutschland, Al-Sisi Wiederwahl","Themen des Tages:
SP-Levrat will die Schallmauer knacken 01:26
Macron auf Wired 2:31
Gehört der Islam zu Deutschland? 6:44
General Al-Sisi wiedergewählt 8:50
Laura Ingraham hat David Hogg beleidigt 10:34
Israelische Flüchtlingspolitik 12:37
Tages Tipp 15:36

Ab dem 4. April steht Weltwoche Daily unseren Abonnenten exklusiv zu Verfügung.
Die Sendungen werden ausschliesslich auf der Weltwoche Webseite und App veröffentlicht.
Ab dem 4. April können sie mit einer kostenlosen Registration die Sendung weiterhin kostenlos ansehen.
https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,6527,174,16,0,74,1,1,de,""
youtube#playlistItem,rvSo9FyagU3zHrUa0040iba5R7I,G7LgnIFTcBI,2018-03-29T09:56:52Z,youtube#videoListResponse,w4Xhb-Kpm1sSfWmpVOBmvK-uCMY,youtube#video,xxZDv2pT7l7hB57-dycTMUXDOi8,G7LgnIFTcBI,2018-03-29T09:56:52Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily 29.03.2018 | EU-Ostmilliarde, Fall Skripal, Pierin Vincenz, Ueli Maurer","Themen des Tages:
Eu-Ostmilliarde: Bundesrat auf den Knien 00:17
Wieder neue Theorien im Fall Skripal 2:10
Pierin Vincenz frei? 5:29
Ueli Maurers Blick-Interview 7:00
Ostertipp: Anthony Horowitz und die Magie des Krimis 11:56
Ab dem 4. April steht Weltwoche Daily unseren Abonnenten exklusiv zu Verfügung.
Die Sendungen werden ausschliesslich auf der Weltwoche Webseite und App veröffentlicht.
Ab dem 4. April können sie mit einer kostenlosen Registration die Sendung weiterhin kostenlos ansehen.
https://www.weltwoche.ch/daily",https://i.ytimg.com/vi/G7LgnIFTcBI/default.jpg,120,90,https://i.ytimg.com/vi/G7LgnIFTcBI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/G7LgnIFTcBI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/G7LgnIFTcBI/sddefault.jpg,640,480,https://i.ytimg.com/vi/G7LgnIFTcBI/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily 29.03.2018 | EU-Ostmilliarde, Fall Skripal, Pierin Vincenz, Ueli Maurer","Themen des Tages:
Eu-Ostmilliarde: Bundesrat auf den Knien 00:17
Wieder neue Theorien im Fall Skripal 2:10
Pierin Vincenz frei? 5:29
Ueli Maurers Blick-Interview 7:00
Ostertipp: Anthony Horowitz und die Magie des Krimis 11:56
Ab dem 4. April steht Weltwoche Daily unseren Abonnenten exklusiv zu Verfügung.
Die Sendungen werden ausschliesslich auf der Weltwoche Webseite und App veröffentlicht.
Ab dem 4. April können sie mit einer kostenlosen Registration die Sendung weiterhin kostenlos ansehen.
https://www.weltwoche.ch/daily",processed,public,youtube,TRUE,TRUE,FALSE,5385,164,6,0,29,1,1,de,""
